expulsion,exp,671.78,1040,3,0.4659
incidents,in,3186.16,4317,2,0.6718
plays,pla,2111.36,1754,3,0.8683
stories,s,1671.65,22115,1,0.1091
ballads,ba,506.46,2066,2,0.2231
plays,pla,2111.36,1754,3,0.8683
spark,s,1671.65,22115,1,0.1091
life,li,1111.12,2730,2,0.3705
study,s,1671.65,22115,1,0.1091
people,people,1628.73,837,6,1.0000
delineation,de,1405.16,3728,2,0.3431
collection,co,4975.83,9717,2,0.4661
stories,s,1671.65,22115,1,0.1091
centuries,c,1485.46,20847,1,0.1028
hand,hand,1276.67,807,4,0.9829
books,bo,588.47,2227,2,0.2405
spirit,s,1671.65,22115,1,0.1091
word,wor,2330.89,2135,3,0.7875
story,s,1671.65,22115,1,0.1091
pound,p,1293.57,19454,1,0.0959
flesh,f,367.70,10372,1,0.0511
victim,vi,330.22,945,2,0.3181
hand,hand,1276.67,807,4,0.9829
theater,t,480.78,11860,1,0.0585
policy,p,1293.57,19454,1,0.0959
instance,in,3186.16,4317,2,0.6718
characterization,c,1485.46,20847,1,0.1028
insults,in,3186.16,4317,2,0.6718
citizen,c,1485.46,20847,1,0.1028
investigation,in,3186.16,4317,2,0.6718
individual,in,3186.16,4317,2,0.6718
group,grou,926.47,743,4,0.7748
heart,hea,1016.18,1085,3,0.6756
heart,hea,1016.18,1085,3,0.6756
heart,hea,1016.18,1085,3,0.6756
revenge,re,3892.93,6004,2,0.5902
justification,ju,173.17,436,2,0.3615
misrepresentation,m,556.08,12755,1,0.0629
study,s,1671.65,22115,1,0.1091
hand,hand,1276.67,807,4,0.9829
dramatist,d,403.56,10866,1,0.0536
ideas,ide,643.01,493,3,0.9408
idea,ide,643.01,493,3,0.9408
school,s,1671.65,22115,1,0.1091
college,co,4975.83,9717,2,0.4661
people,people,1628.73,837,6,1.0000
notions,not,129.94,243,3,0.3857
group,grou,926.47,743,4,0.7748
persons,p,1293.57,19454,1,0.0959
death,de,1405.16,3728,2,0.3431
name,name,553.65,345,4,0.9971
cruelty,c,1485.46,20847,1,0.1028
memory,me,842.21,3127,2,0.2452
heart,hea,1016.18,1085,3,0.6756
bones,bo,588.47,2227,2,0.2405
memory,me,842.21,3127,2,0.2452
century,c,1485.46,20847,1,0.1028
place,pla,2111.36,1754,3,0.8683
times,time,2865.93,1816,4,0.9806
value,value,663.33,379,5,0.9768
world,wor,2330.89,2135,3,0.7875
Ideas,I,0.04,112,1,0.0006
good,good,214.10,135,4,0.9854
businessman,business,867.90,395,8,1.0000
address,a,424.71,11147,1,0.0550
luncheon,l,185.60,7369,1,0.0363
group,grou,926.47,743,4,0.7748
statement,s,1671.65,22115,1,0.1091
economists,e,235.69,8304,1,0.0409
hospitals,ho,866.22,2324,2,0.3393
theories,t,480.78,11860,1,0.0585
words,wor,2330.89,2135,3,0.7875
years,year,2550.98,1590,4,0.9969
assurance,ass,527.21,524,3,0.7258
ideas,ide,643.01,493,3,0.9408
end,en,246.86,1366,2,0.1645
ones,ones,178.70,113,4,0.9826
chemistry,c,1485.46,20847,1,0.1028
laboratory,la,384.05,1605,2,0.2178
liquids,li,1111.12,2730,2,0.3705
powders,p,1293.57,19454,1,0.0959
array,a,424.71,11147,1,0.0550
bottles,bo,588.47,2227,2,0.2405
drug,d,403.56,10866,1,0.0536
efficiency,eff,949.61,685,3,1.0000
instrument,in,3186.16,4317,2,0.6718
discussion,dis,876.95,1357,3,0.4662
magic,ma,1471.28,4133,2,0.3240
results,re,3892.93,6004,2,0.5902
dislike,dis,876.95,1357,3,0.4662
debates,de,1405.16,3728,2,0.3431
truth,tr,636.83,2622,2,0.2211
falsity,fa,866.39,2860,2,0.2757
proposition,pro,3070.59,3461,3,0.6400
pen,p,1293.57,19454,1,0.0959
law,la,384.05,1605,2,0.2178
child,c,1485.46,20847,1,0.1028
drop,d,403.56,10866,1,0.0536
blood,b,293.02,9259,1,0.0457
line,li,1111.12,2730,2,0.3705
slaves,s,1671.65,22115,1,0.1091
race,r,353.73,10173,1,0.0502
step,s,1671.65,22115,1,0.1091
progress,pro,3070.59,3461,3,0.6400
years,year,2550.98,1590,4,0.9969
doctrine,d,403.56,10866,1,0.0536
results,re,3892.93,6004,2,0.5902
vein,ve,107.43,539,2,0.1814
plot,p,1293.57,19454,1,0.0959
son,s,1671.65,22115,1,0.1091
heir,he,413.66,1606,2,0.2345
family,fa,866.39,2860,2,0.2757
girl,girl,556.94,350,4,0.9887
shadows,s,1671.65,22115,1,0.1091
finger,f,367.70,10372,1,0.0511
nails,na,256.13,949,2,0.2457
time,time,2865.93,1816,4,0.9806
husband,husband,303.60,146,7,1.0000
child,c,1485.46,20847,1,0.1028
world,wor,2330.89,2135,3,0.7875
idea,ide,643.01,493,3,0.9408
argument,a,424.71,11147,1,0.0550
debate,de,1405.16,3728,2,0.3431
truth,tr,636.83,2622,2,0.2211
falsity,fa,866.39,2860,2,0.2757
answers,a,424.71,11147,1,0.0550
questions,qu,962.38,876,2,1.0000
anthropologists,a,424.71,11147,1,0.0550
biologists,b,293.02,9259,1,0.0457
historians,histor,636.32,328,6,0.9970
psychologists,p,1293.57,19454,1,0.0959
sociologists,s,1671.65,22115,1,0.1091
notions,not,129.94,243,3,0.3857
scrap,s,1671.65,22115,1,0.1091
heap,hea,1016.18,1085,3,0.6756
ideas,ide,643.01,493,3,0.9408
sector,s,1671.65,22115,1,0.1091
life,li,1111.12,2730,2,0.3705
generations,genera,274.99,148,6,0.9548
fiction,f,367.70,10372,1,0.0511
steprelationship,s,1671.65,22115,1,0.1091
stepmother,s,1671.65,22115,1,0.1091
exception,ex,659.09,2232,2,0.2688
ogress,o,58.58,4140,1,0.0204
Children,Ch,4.98,35,2,0.1296
notion,not,129.94,243,3,0.3857
stepmothers,s,1671.65,22115,1,0.1091
adults,a,424.71,11147,1,0.0550
attitudes,att,721.93,670,3,0.7773
role,r,353.73,10173,1,0.0502
parents,p,1293.57,19454,1,0.0959
Debate,De,12.75,42,2,0.2763
tensions,t,480.78,11860,1,0.0585
lot,lo,190.03,1129,2,0.1532
stepchild,s,1671.65,22115,1,0.1091
Research,Re,64.48,99,2,0.5928
hand,hand,1276.67,807,4,0.9829
stepmothers,s,1671.65,22115,1,0.1091
mothers,mo,661.36,2771,2,0.2172
cultures,c,1485.46,20847,1,0.1028
term,t,480.78,11860,1,0.0585
stepmother,s,1671.65,22115,1,0.1091
implications,imp,401.99,490,3,0.5918
conclusion,co,4975.83,9717,2,0.4661
debate,de,1405.16,3728,2,0.3431
proposition,pro,3070.59,3461,3,0.6400
dross,d,403.56,10866,1,0.0536
residue,re,3892.93,6004,2,0.5902
gold,go,128.73,779,2,0.1504
Research,Re,64.48,99,2,0.5928
cultures,c,1485.46,20847,1,0.1028
position,p,1293.57,19454,1,0.0959
ideas,ide,643.01,493,3,0.9408
ideas,ide,643.01,493,3,0.9408
sake,s,1671.65,22115,1,0.1091
1930's,19,12.69,38,2,0.3040
cures,c,1485.46,20847,1,0.1028
depression,de,1405.16,3728,2,0.3431
time,time,2865.93,1816,4,0.9806
hundreds,h,160.38,6850,1,0.0338
day,day,799.54,1022,3,0.5643
Ideas,I,0.04,112,1,0.0006
argument,a,424.71,11147,1,0.0550
debate,de,1405.16,3728,2,0.3431
question,qu,962.38,876,2,1.0000
field,field,569.78,318,5,1.0000
cancer,c,1485.46,20847,1,0.1028
instance,in,3186.16,4317,2,0.6718
discussion,dis,876.95,1357,3,0.4662
campaign,c,1485.46,20847,1,0.1028
recourse,re,3892.93,6004,2,0.5902
specialist,s,1671.65,22115,1,0.1091
laboratory,la,384.05,1605,2,0.2178
merits,me,842.21,3127,2,0.2452
vaccine,va,254.74,830,2,0.2794
platform,pla,2111.36,1754,3,0.8683
newspaper,news,298.25,206,4,0.8996
editorials,edit,247.94,157,4,0.9812
laboratory,la,384.05,1605,2,0.2178
tests,t,480.78,11860,1,0.0585
field,field,569.78,318,5,1.0000
thousands,t,480.78,11860,1,0.0585
children,c,1485.46,20847,1,0.1028
campaigns,c,1485.46,20847,1,0.1028
debate,de,1405.16,3728,2,0.3431
argument,a,424.71,11147,1,0.0550
result,re,3892.93,6004,2,0.5902
barnsful,ba,506.46,2066,2,0.2231
knowledge,knowledge,329.27,143,9,1.0000
basis,ba,506.46,2066,2,0.2231
confidence,co,4975.83,9717,2,0.4661
problems,pro,3070.59,3461,3,0.6400
Man,Ma,10.32,41,2,0.2291
reason,re,3892.93,6004,2,0.5902
good,good,214.10,135,4,0.9854
bad,ba,506.46,2066,2,0.2231
task,t,480.78,11860,1,0.0585
value,value,663.33,379,5,0.9768
arguments,a,424.71,11147,1,0.0550
use,use,522.46,395,3,0.9541
cliches,c,1485.46,20847,1,0.1028
stereotypes,s,1671.65,22115,1,0.1091
declarations,de,1405.16,3728,2,0.3431
bankruptcy,ba,506.46,2066,2,0.2231
freedom,f,367.70,10372,1,0.0511
thought,t,480.78,11860,1,0.0585
discussion,dis,876.95,1357,3,0.4662
exchange,ex,659.09,2232,2,0.2688
ideas,ide,643.01,493,3,0.9408
form,for,1005.67,1170,3,0.6200
government,government,767.33,320,10,1.0000
campaigns,c,1485.46,20847,1,0.1028
freedom,f,367.70,10372,1,0.0511
issues,issue,328.34,190,5,0.9645
restraint,re,3892.93,6004,2,0.5902
holds,ho,866.22,2324,2,0.3393
results,re,3892.93,6004,2,0.5902
confidence,co,4975.83,9717,2,0.4661
exhibition,ex,659.09,2232,2,0.2688
republic,re,3892.93,6004,2,0.5902
security,s,1671.65,22115,1,0.1091
discussion,dis,876.95,1357,3,0.4662
debate,de,1405.16,3728,2,0.3431
results,re,3892.93,6004,2,0.5902
truth,tr,636.83,2622,2,0.2211
power,p,1293.57,19454,1,0.0959
light,li,1111.12,2730,2,0.3705
people,people,1628.73,837,6,1.0000
way,wa,1046.08,2806,2,0.3393
martyr,ma,1471.28,4133,2,0.3240
point,p,1293.57,19454,1,0.0959
people,people,1628.73,837,6,1.0000
ideas,ide,643.01,493,3,0.9408
Debate,De,12.75,42,2,0.2763
arena,a,424.71,11147,1,0.0550
good,good,214.10,135,4,0.9854
process,pro,3070.59,3461,3,0.6400
results,re,3892.93,6004,2,0.5902
Debate,De,12.75,42,2,0.2763
ground,grou,926.47,743,4,0.7748
structure,s,1671.65,22115,1,0.1091
plan,pla,2111.36,1754,3,0.8683
field,field,569.78,318,5,1.0000
sciences,s,1671.65,22115,1,0.1091
data,d,403.56,10866,1,0.0536
discussion,dis,876.95,1357,3,0.4662
results,re,3892.93,6004,2,0.5902
field,field,569.78,318,5,1.0000
sciences,s,1671.65,22115,1,0.1091
fund,f,367.70,10372,1,0.0511
knowledge,knowledge,329.27,143,9,1.0000
advantage,a,424.71,11147,1,0.0550
means,me,842.21,3127,2,0.2452
production,pro,3070.59,3461,3,0.6400
ideas,ide,643.01,493,3,0.9408
materials,ma,1471.28,4133,2,0.3240
stimulations,s,1671.65,22115,1,0.1091
production,pro,3070.59,3461,3,0.6400
censorship,c,1485.46,20847,1,0.1028
personality,p,1293.57,19454,1,0.0959
office,offic,906.63,507,5,0.9980
time,time,2865.93,1816,4,0.9806
representative,re,3892.93,6004,2,0.5902
office,offic,906.63,507,5,0.9980
land,la,384.05,1605,2,0.2178
charge,c,1485.46,20847,1,0.1028
successorship,s,1671.65,22115,1,0.1091
inheritance,in,3186.16,4317,2,0.6718
testimony,t,480.78,11860,1,0.0585
respect,re,3892.93,6004,2,0.5902
members,member,990.47,509,6,1.0000
parties,p,1293.57,19454,1,0.0959
considerations,co,4975.83,9717,2,0.4661
approach,app,736.65,652,3,0.8150
matter,ma,1471.28,4133,2,0.3240
press,pr,1651.62,5408,2,0.2780
conference,co,4975.83,9717,2,0.4661
illness,ill,158.05,115,3,0.9914
order,order,727.49,409,5,0.9927
specialists,s,1671.65,22115,1,0.1091
condition,co,4975.83,9717,2,0.4661
nation,nation,554.58,285,6,1.0000
ethics,e,235.69,8304,1,0.0409
profession,pro,3070.59,3461,3,0.6400
article,a,424.71,11147,1,0.0550
deal,de,1405.16,3728,2,0.3431
responsibility,re,3892.93,6004,2,0.5902
position,p,1293.57,19454,1,0.0959
commentators,co,4975.83,9717,2,0.4661
discussion,dis,876.95,1357,3,0.4662
ethics,e,235.69,8304,1,0.0409
perspective,p,1293.57,19454,1,0.0959
decision,de,1405.16,3728,2,0.3431
problem,pro,3070.59,3461,3,0.6400
responsibility,re,3892.93,6004,2,0.5902
issue,issue,328.34,190,5,0.9645
doctors,d,403.56,10866,1,0.0536
difficulties,di,856.76,2911,2,0.2679
goodness,good,214.10,135,4,0.9854
problems,pro,3070.59,3461,3,0.6400
pressure,pr,1651.62,5408,2,0.2780
matter,ma,1471.28,4133,2,0.3240
way,wa,1046.08,2806,2,0.3393
problem,pro,3070.59,3461,3,0.6400
measure,me,842.21,3127,2,0.2452
man,ma,1471.28,4133,2,0.3240
group,grou,926.47,743,4,0.7748
men,me,842.21,3127,2,0.2452
group,grou,926.47,743,4,0.7748
doctors,d,403.56,10866,1,0.0536
group,grou,926.47,743,4,0.7748
party,p,1293.57,19454,1,0.0959
members,member,990.47,509,6,1.0000
dinner,di,856.76,2911,2,0.2679
opinion,opinion,284.88,137,7,1.0000
masses,ma,1471.28,4133,2,0.3240
voters,vo,153.84,645,2,0.2171
attempt,att,721.93,670,3,0.7773
statement,s,1671.65,22115,1,0.1091
issue,issue,328.34,190,5,0.9645
campaign,c,1485.46,20847,1,0.1028
nature,nat,360.83,497,3,0.5237
man,ma,1471.28,4133,2,0.3240
issue,issue,328.34,190,5,0.9645
confusions,co,4975.83,9717,2,0.4661
results,re,3892.93,6004,2,0.5902
earnestness,ear,263.25,231,3,0.8221
doctors,d,403.56,10866,1,0.0536
situation,s,1671.65,22115,1,0.1091
response,re,3892.93,6004,2,0.5902
conflict,co,4975.83,9717,2,0.4661
pressure,pr,1651.62,5408,2,0.2780
intuition,in,3186.16,4317,2,0.6718
attempts,att,721.93,670,3,0.7773
prediction,pr,1651.62,5408,2,0.2780
situation,s,1671.65,22115,1,0.1091
group,grou,926.47,743,4,0.7748
doctors,d,403.56,10866,1,0.0536
life,li,1111.12,2730,2,0.3705
expectancy,expe,751.81,697,4,0.6702
man,ma,1471.28,4133,2,0.3240
world,wor,2330.89,2135,3,0.7875
questioning,qu,962.38,876,2,1.0000
kind,kind,483.39,344,4,0.8731
precision,pr,1651.62,5408,2,0.2780
mankind,ma,1471.28,4133,2,0.3240
problems,pro,3070.59,3461,3,0.6400
errors,e,235.69,8304,1,0.0409
error,e,235.69,8304,1,0.0409
press,pr,1651.62,5408,2,0.2780
conferences,co,4975.83,9717,2,0.4661
remarks,re,3892.93,6004,2,0.5902
tone,t,480.78,11860,1,0.0585
statements,s,1671.65,22115,1,0.1091
individuals,in,3186.16,4317,2,0.6718
matter,ma,1471.28,4133,2,0.3240
press,pr,1651.62,5408,2,0.2780
conference,co,4975.83,9717,2,0.4661
stage,s,1671.65,22115,1,0.1091
drift,d,403.56,10866,1,0.0536
thinking,thin,1036.65,736,4,0.8751
convictions,co,4975.83,9717,2,0.4661
reporter,re,3892.93,6004,2,0.5902
individual,in,3186.16,4317,2,0.6718
simile,s,1671.65,22115,1,0.1091
admission,a,424.71,11147,1,0.0550
period,p,1293.57,19454,1,0.0959
illness,ill,158.05,115,3,0.9914
question,qu,962.38,876,2,1.0000
fears,f,367.70,10372,1,0.0511
outcome,out,363.46,269,3,0.9746
newspapers,news,298.25,206,4,0.8996
attitude,att,721.93,670,3,0.7773
fate,fa,866.39,2860,2,0.2757
situation,s,1671.65,22115,1,0.1091
courage,co,4975.83,9717,2,0.4661
battles,ba,506.46,2066,2,0.2231
consequences,co,4975.83,9717,2,0.4661
case,c,1485.46,20847,1,0.1028
others,others,568.21,292,6,1.0000
doubts,d,403.56,10866,1,0.0536
fears,f,367.70,10372,1,0.0511
awareness,a,424.71,11147,1,0.0550
implications,imp,401.99,490,3,0.5918
death,de,1405.16,3728,2,0.3431
importance,imp,401.99,490,3,0.5918
people,people,1628.73,837,6,1.0000
world,wor,2330.89,2135,3,0.7875
years,year,2550.98,1590,4,0.9969
term,t,480.78,11860,1,0.0585
term,t,480.78,11860,1,0.0585
citizen,c,1485.46,20847,1,0.1028
freedom,f,367.70,10372,1,0.0511
courage,co,4975.83,9717,2,0.4661
dangers,d,403.56,10866,1,0.0536
death,de,1405.16,3728,2,0.3431
instance,in,3186.16,4317,2,0.6718
virtues,vi,330.22,945,2,0.3181
luxury,l,185.60,7369,1,0.0363
level,leve,449.57,289,4,0.9666
kind,kind,483.39,344,4,0.8731
morality,mo,661.36,2771,2,0.2172
citizen,c,1485.46,20847,1,0.1028
instance,in,3186.16,4317,2,0.6718
immorality,i,141.14,6426,1,0.0317
sense,s,1671.65,22115,1,0.1091
cleavage,c,1485.46,20847,1,0.1028
events,even,512.04,325,4,0.9789
tone,t,480.78,11860,1,0.0585
editorials,edit,247.94,157,4,0.9812
announcement,a,424.71,11147,1,0.0550
enthusiasm,en,246.86,1366,2,0.1645
sense,s,1671.65,22115,1,0.1091
fitness,f,367.70,10372,1,0.0511
things,thing,1135.65,683,5,0.9280
moments,mo,661.36,2771,2,0.2172
argumentation,a,424.71,11147,1,0.0550
sense,s,1671.65,22115,1,0.1091
evidence,evidence,448.23,204,8,1.0000
cleavage,c,1485.46,20847,1,0.1028
editorial,edit,247.94,157,4,0.9812
page,p,1293.57,19454,1,0.0959
issue,issue,328.34,190,5,0.9645
issue,issue,328.34,190,5,0.9645
announcement,a,424.71,11147,1,0.0550
candidacy,c,1485.46,20847,1,0.1028
editorial,edit,247.94,157,4,0.9812
sanction,s,1671.65,22115,1,0.1091
gambles,ga,140.56,814,2,0.1572
approval,app,736.65,652,3,0.8150
attitude,att,721.93,670,3,0.7773
office,offic,906.63,507,5,0.9980
land,la,384.05,1605,2,0.2178
line,li,1111.12,2730,2,0.3705
risk,r,353.73,10173,1,0.0502
person,p,1293.57,19454,1,0.0959
age,age,444.21,445,3,0.7201
election,ele,509.86,439,3,0.8378
year,year,2550.98,1590,4,0.9969
fact,fac,866.47,1337,3,0.4675
age,age,444.21,445,3,0.7201
term,t,480.78,11860,1,0.0585
doctors,d,403.56,10866,1,0.0536
percentage,p,1293.57,19454,1,0.0959
risk,r,353.73,10173,1,0.0502
time,time,2865.93,1816,4,0.9806
risk,r,353.73,10173,1,0.0502
events,even,512.04,325,4,0.9789
mind,m,556.08,12755,1,0.0629
percentages,p,1293.57,19454,1,0.0959
intention,in,3186.16,4317,2,0.6718
bout,bo,588.47,2227,2,0.2405
influenza,in,3186.16,4317,2,0.6718
situation,s,1671.65,22115,1,0.1091
thinking,thin,1036.65,736,4,0.8751
president,pr,1651.62,5408,2,0.2780
possibility,p,1293.57,19454,1,0.0959
words,wor,2330.89,2135,3,0.7875
press,pr,1651.62,5408,2,0.2780
conference,co,4975.83,9717,2,0.4661
beginning,b,293.02,9259,1,0.0457
country,co,4975.83,9717,2,0.4661
party,p,1293.57,19454,1,0.0959
nation,nation,554.58,285,6,1.0000
statement,s,1671.65,22115,1,0.1091
television,t,480.78,11860,1,0.0585
address,a,424.71,11147,1,0.0550
immediacy,i,141.14,6426,1,0.0317
present,pr,1651.62,5408,2,0.2780
consideration,co,4975.83,9717,2,0.4661
risk,r,353.73,10173,1,0.0502
mind,m,556.08,12755,1,0.0629
ideas,ide,643.01,493,3,0.9408
mind,m,556.08,12755,1,0.0629
syndicates,s,1671.65,22115,1,0.1091
overtones,over,115.45,79,4,0.9080
conscience,co,4975.83,9717,2,0.4661
risk,r,353.73,10173,1,0.0502
voters,vo,153.84,645,2,0.2171
phase,p,1293.57,19454,1,0.0959
campaign,c,1485.46,20847,1,0.1028
conviction,co,4975.83,9717,2,0.4661
position,p,1293.57,19454,1,0.0959
mercy,me,842.21,3127,2,0.2452
peace,p,1293.57,19454,1,0.0959
matter,ma,1471.28,4133,2,0.3240
assurance,ass,527.21,524,3,0.7258
burden,b,293.02,9259,1,0.0457
office,offic,906.63,507,5,0.9980
individual,in,3186.16,4317,2,0.6718
history,histor,636.32,328,6,0.9970
nation,nation,554.58,285,6,1.0000
opinion,opinion,284.88,137,7,1.0000
defiance,de,1405.16,3728,2,0.3431
laws,la,384.05,1605,2,0.2178
probability,pro,3070.59,3461,3,0.6400
election,ele,509.86,439,3,0.8378
year,year,2550.98,1590,4,0.9969
conviction,co,4975.83,9717,2,0.4661
means,me,842.21,3127,2,0.2452
discussion,dis,876.95,1357,3,0.4662
place,pla,2111.36,1754,3,0.8683
statement,s,1671.65,22115,1,0.1091
confusion,co,4975.83,9717,2,0.4661
rise,r,353.73,10173,1,0.0502
convictions,co,4975.83,9717,2,0.4661
climax,c,1485.46,20847,1,0.1028
chapters,c,1485.46,20847,1,0.1028
history,histor,636.32,328,6,0.9970
responsibility,re,3892.93,6004,2,0.5902
doctors,d,403.56,10866,1,0.0536
evidence,evidence,448.23,204,8,1.0000
weakening,w,233.71,8269,1,0.0408
intuition,in,3186.16,4317,2,0.6718
administration,a,424.71,11147,1,0.0550
years,year,2550.98,1590,4,0.9969
man,ma,1471.28,4133,2,0.3240
reassurance,re,3892.93,6004,2,0.5902
electorate,ele,509.86,439,3,0.8378
shock,s,1671.65,22115,1,0.1091
man,ma,1471.28,4133,2,0.3240
reassurance,re,3892.93,6004,2,0.5902
fruit,f,367.70,10372,1,0.0511
nature,nat,360.83,497,3,0.5237
fact,fac,866.47,1337,3,0.4675
acceptance,a,424.71,11147,1,0.0550
man,ma,1471.28,4133,2,0.3240
destiny,de,1405.16,3728,2,0.3431
man,ma,1471.28,4133,2,0.3240
responsibility,re,3892.93,6004,2,0.5902
decisions,de,1405.16,3728,2,0.3431
will,w,233.71,8269,1,0.0408
people,people,1628.73,837,6,1.0000
context,co,4975.83,9717,2,0.4661
utterances,u,7.90,1520,1,0.0075
evidence,evidence,448.23,204,8,1.0000
origin,or,209.72,889,2,0.2147
evasions,e,235.69,8304,1,0.0409
possibility,p,1293.57,19454,1,0.0959
reconsideration,re,3892.93,6004,2,0.5902
decision,de,1405.16,3728,2,0.3431
questioners,qu,962.38,876,2,1.0000
statement,s,1671.65,22115,1,0.1091
press,pr,1651.62,5408,2,0.2780
matter,ma,1471.28,4133,2,0.3240
portrait,p,1293.57,19454,1,0.0959
portrait,p,1293.57,19454,1,0.0959
man,ma,1471.28,4133,2,0.3240
thinking,thin,1036.65,736,4,0.8751
making,ma,1471.28,4133,2,0.3240
decision,de,1405.16,3728,2,0.3431
ability,a,424.71,11147,1,0.0550
decision,de,1405.16,3728,2,0.3431
light,li,1111.12,2730,2,0.3705
evidence,evidence,448.23,204,8,1.0000
decision,de,1405.16,3728,2,0.3431
office,offic,906.63,507,5,0.9980
thinking,thin,1036.65,736,4,0.8751
decision,de,1405.16,3728,2,0.3431
power,p,1293.57,19454,1,0.0959
morality,mo,661.36,2771,2,0.2172
decision,de,1405.16,3728,2,0.3431
instance,in,3186.16,4317,2,0.6718
pressure,pr,1651.62,5408,2,0.2780
attention,att,721.93,670,3,0.7773
problems,pro,3070.59,3461,3,0.6400
decision,de,1405.16,3728,2,0.3431
illness,ill,158.05,115,3,0.9914
provision,pro,3070.59,3461,3,0.6400
handling,hand,1276.67,807,4,0.9829
emergency,e,235.69,8304,1,0.0409
talk,t,480.78,11860,1,0.0585
quality,qu,962.38,876,2,1.0000
thinking,thin,1036.65,736,4,0.8751
warnings,wa,1046.08,2806,2,0.3393
sense,s,1671.65,22115,1,0.1091
urgency,urge,34.06,23,4,0.9200
situation,s,1671.65,22115,1,0.1091
responsibilities,re,3892.93,6004,2,0.5902
contrast,co,4975.83,9717,2,0.4661
reaction,re,3892.93,6004,2,0.5902
leader,leader,507.88,261,6,1.0000
demands,de,1405.16,3728,2,0.3431
decision,de,1405.16,3728,2,0.3431
intuition,in,3186.16,4317,2,0.6718
measure,me,842.21,3127,2,0.2452
man,ma,1471.28,4133,2,0.3240
means,me,842.21,3127,2,0.2452
preoccupation,pr,1651.62,5408,2,0.2780
considerations,co,4975.83,9717,2,0.4661
decision,de,1405.16,3728,2,0.3431
attention,att,721.93,670,3,0.7773
details,de,1405.16,3728,2,0.3431
implications,imp,401.99,490,3,0.5918
immorality,i,141.14,6426,1,0.0317
decision,de,1405.16,3728,2,0.3431
struggle,s,1671.65,22115,1,0.1091
fact,fac,866.47,1337,3,0.4675
essence,e,235.69,8304,1,0.0409
problem,pro,3070.59,3461,3,0.6400
detail,de,1405.16,3728,2,0.3431
distinctions,dis,876.95,1357,3,0.4662
detail,de,1405.16,3728,2,0.3431
rapidity,r,353.73,10173,1,0.0502
relation,re,3892.93,6004,2,0.5902
responsibilities,re,3892.93,6004,2,0.5902
decision,de,1405.16,3728,2,0.3431
attitude,att,721.93,670,3,0.7773
leader,leader,507.88,261,6,1.0000
host,ho,866.22,2324,2,0.3393
responsibilities,re,3892.93,6004,2,0.5902
convention,co,4975.83,9717,2,0.4661
criticism,c,1485.46,20847,1,0.1028
immoralities,i,141.14,6426,1,0.0317
facts,fac,866.47,1337,3,0.4675
nature,nat,360.83,497,3,0.5237
choice,c,1485.46,20847,1,0.1028
distinction,dis,876.95,1357,3,0.4662
fact,fac,866.47,1337,3,0.4675
convictions,co,4975.83,9717,2,0.4661
force,for,1005.67,1170,3,0.6200
will,w,233.71,8269,1,0.0408
leader,leader,507.88,261,6,1.0000
capacity,c,1485.46,20847,1,0.1028
distinctions,dis,876.95,1357,3,0.4662
diplomacy,di,856.76,2911,2,0.2679
facility,fac,866.47,1337,3,0.4675
language,la,384.05,1605,2,0.2178
validity,val,365.82,468,3,0.5639
eyes,eye,755.53,545,3,1.0000
men,me,842.21,3127,2,0.2452
means,me,842.21,3127,2,0.2452
intuition,in,3186.16,4317,2,0.6718
leadership,leader,507.88,261,6,1.0000
making,ma,1471.28,4133,2,0.3240
distinctions,dis,876.95,1357,3,0.4662
perception,p,1293.57,19454,1,0.0959
distinctions,dis,876.95,1357,3,0.4662
business,business,867.90,395,8,1.0000
progress,pro,3070.59,3461,3,0.6400
achievement,a,424.71,11147,1,0.0550
alternation,a,424.71,11147,1,0.0550
inconsistency,in,3186.16,4317,2,0.6718
vision,vi,330.22,945,2,0.3181
function,f,367.70,10372,1,0.0511
mind,m,556.08,12755,1,0.0629
means,me,842.21,3127,2,0.2452
capacities,c,1485.46,20847,1,0.1028
words,wor,2330.89,2135,3,0.7875
type,type,490.09,317,4,0.9606
distinction,dis,876.95,1357,3,0.4662
sphere,s,1671.65,22115,1,0.1091
politics,p,1293.57,19454,1,0.0959
decisions,de,1405.16,3728,2,0.3431
television,t,480.78,11860,1,0.0585
debate,de,1405.16,3728,2,0.3431
mastery,ma,1471.28,4133,2,0.3240
detail,de,1405.16,3728,2,0.3431
abilities,a,424.71,11147,1,0.0550
capacity,c,1485.46,20847,1,0.1028
distinctions,dis,876.95,1357,3,0.4662
level,leve,449.57,289,4,0.9666
politics,p,1293.57,19454,1,0.0959
evaluation,e,235.69,8304,1,0.0409
potentialities,p,1293.57,19454,1,0.0959
leadership,leader,507.88,261,6,1.0000
precision,pr,1651.62,5408,2,0.2780
mind,m,556.08,12755,1,0.0629
command,co,4975.83,9717,2,0.4661
detail,de,1405.16,3728,2,0.3431
instinct,in,3186.16,4317,2,0.6718
point,p,1293.57,19454,1,0.0959
extreme,ex,659.09,2232,2,0.2688
result,re,3892.93,6004,2,0.5902
way,wa,1046.08,2806,2,0.3393
command,co,4975.83,9717,2,0.4661
language,la,384.05,1605,2,0.2178
change,c,1485.46,20847,1,0.1028
change,c,1485.46,20847,1,0.1028
position,p,1293.57,19454,1,0.0959
change,c,1485.46,20847,1,0.1028
order,order,727.49,409,5,0.9927
truth,tr,636.83,2622,2,0.2211
disorder,dis,876.95,1357,3,0.4662
