Sentence,Add-One,Add-K,Token-Type 
"० बजे  से  कक्षा  प्रारंभ  होती  है  जिसमें  हाथ  से  करने  के  विविध  कार्य  जैसे  की  कण्डे  बनाना , चरखा  चलाना , बाती  बनाना , कापड़  बनाना , मिट्टी  से  गमले  और  दिया  बनाके  उसे  रंग  से  सुशोभित  करना  ऐसे  अनेक  कार्य  में  जुड़  जाते  हैं ।",8.70800448956236e-258,5.854689832558391e-250,0.0
"दरअसल , अलवर  अपने  आप  में  ही  बहुत  खूबसूरत  है ।",6.473177157842615e-50,4.396080816812641e-48,2.4825916025313626e-84
महिंद्रा  ग्रुप  के  चेयरमैन  आनंद  महिंद्रा  ने  ट्विटर  पर  कबड्डी  खेलते  हुए  लड़कों  का  एक  वीडियो  शेयर  किया  है ।,9.763150920390954e-65,2.0721601105912946e-60,2.301990516400549e-127
2 संघ  पर  गांधीजी  की  हत्या  के  अन्यायपूर्ण  आरोप  के  विरोध  में  कोई  भी  राजनैतिक  दल  सामने  नहीं  आया  था ।,5.465161026566112e-72,6.551142649918561e-68,7.306244482822384e-134
वर्ष  1993 में  भूपेन्द्र  की  मौत  के  बाद  उनके  पुत्र  हर्षवर्धन  को  सम्पत्ति  की  देखरेख  के  लिए  अधिकृत  किया  गया  था ।,2.04741784218567e-69,3.013228665520063e-65,1.6483769394012554e-139
ऐसे  में  उनकी  यह  कन्वर्टेड  किट  पुराने  वाहनों  को  इलैक्ट्रिक  वाहन  के  रूप  में  नए  सिरे  से  रोड़  उतारने  में  मददगार  साबित  हो  सकती  है ।,2.958824159890887e-88,2.7780805208085305e-83,6.76446968400675e-164
कोर्ट  ने  कहा  है  कि  नेपाल  की  तरह  अगर  दिल्ली  में  भूकंप  आया  तो  मरने  वालों  की  संख्या  लाखों  में  होगी ।,5.67223823710279e-62,1.504343470990668e-57,8.667195104088243e-140
यूपी  के  महोबा  जिले  में  नशे  की  हालत  में  गुस्साए  पति  ने  पत्नी  को  लाठी - डंडों  से  मारपीट  कर  घायल  कर  दिया ।,5.637480394994763e-75,3.560110077552057e-70,3.484749205843163e-152
इस  घटना  से  यहां  रह  रहे  लोगों  में  भय  व्याप्त  हो  गया  है ।,7.734281610984702e-34,4.466280087931418e-31,1.3728755502827452e-90
"नई  दिल्ली , भाषा) ।",6.2010859204479184e-30,4.855548079257351e-29,3.219751289266706e-48
राज्य  की  अर्थव्यवस्था  के  लिए  आय  का  मुख्य  स्रोत  कृषि  रही  है ।,2.9723702411338396e-38,9.642058943594297e-36,2.0587360814939836e-84
बायर्न  म्यूनिख  के  कोच  जुप  हेंक्स  इस  बात  को  समझ  चुके  हैं  कि  कोलंबिया  के  जेम्स  रोड्रिगेज  क्लब  के  लिए  भविष्य  में  महत्वपूर्ण  भूमिका  निभाएंगे ।,5.0161702961588744e-98,6.522622283134965e-93,3.4455097729878793e-164
जब  कोई  इंसान  अधिक  तनाव  में  होता  है  तो  वो  अपने  खाने - पीने  का  सही  तरीके  से  ख्याल  नहीं  रख  पाता  है ।,2.3063767860091034e-73,2.9840334992642763e-68,9.74521631422849e-152
03:16 PM चौका !,1.1596871223009396e-21,1.9898513632810953e-20,3.356824666693466e-31
अधिकारियों  ने  आक्रोशित  लोगों  को  समझाने - बुझाने  का  काफी  प्रयास  किया ।,9.235252234075996e-40,5.449400858716255e-37,3.9121889059587474e-85
"शहर  में  सबसे  अच्छी  आइसक्रीम  Tamu इतालवी  आइसक्रीम  में  कोशिश  की  जा  सकती  है  - बजट  प्रकार  का  एक  परिवार  कैफे , किसी  भी  स्वाद  की  गेंद  के  लिए  2500 शिलिंग्स ।",6.607745110406361e-135,1.1560342047248684e-129,1.5484881012392773e-212
"नेताजी - "" सुनो  गंगाराम , यह  खाने  का  सारा  सामान  अपने  पास  रखो  और  पानी  रुक  जाने  के  बाद  यहाँ  उपस्थित  सभी  लोगों  को  बाँट  देना  , मुझे  जरूरी  काम  से  जाना  है । """,2.4123783811144823e-202,3.4763208010271806e-196,6.598604800993171e-273
रीद  3 बोतलों  3 बोतलों  नि: शुल्क  प्राप्तमैं  Nootropics Piracetam वैकल्पिक  सस्ते  या  बिक्री  पर  खरीदें  कर  सकते  हैं ?,8.610444404937529e-91,8.804913093034334e-86,1.105466020480478e-128
"वर्तमान  में , कोटिंग  विधि  का  मुख्य  रूप  से  दो  तरीकों  से  उपयोग  किया  जाता  है: एक  स्क्रीन  कोटिंग  पायस  पर  कई  गीला  दबाव  ऑपरेशन  के  माध्यम  से  होता  है; सुखाने  की  प्रक्रिया  के  साथ  प्रत्येक  कोटिंग  के  बाद  दूसरा  है ।",5.443530080668604e-167,2.546875616409201e-159,4.616270648914446e-273
और  अंतत: हम  ऐसी  यथास्थिति  को  भी  चुनौती  देने  जा  रहे  हैं  जो  असहाय  नागरिकों  और  शासन  के  प्रावधानों  के  विपरीत  औजार  बने ।,1.0283920022102753e-87,5.663954051241364e-83,3.6431832635496807e-152
दरअसल  प्राइवेट  स्कूलों  के  संचालकों  ने  सरकार  से  आर्थिक  मदद  की  मांग  की  है .,2.0390780584462153e-42,1.4030572405712317e-39,1.2289263563704735e-97
"उन्होंने  कहा , "" राष्ट्रपति  शी  और  मैं , द्विपक्षीय  और  अंतर्राष्ट्रीय  महत्व  के  वृहद  मुद्दे  पर  अपने  विचारों  का  आदान - प्रदान  करेंगे । """,2.2973145426713942e-151,4.735647660476606e-147,1.526418837309142e-206
कई  स्कूटी  और  बाइक  पानी  में  बह  गई ।,2.3204561540111823e-32,1.8247416434985555e-30,8.750924694215917e-61
मंगल  पर  पहुंचने  वाले  अमेरिका  और  पूर्व  सोवियत  संघ  जैसे  देशों  को  कई  प्रयासों  में  सफलता  मिली  थी .,9.26681173344551e-63,2.8403637271116475e-58,3.0575741513885904e-122
राज्य  शासन  द्वारा  एक  दिसंबर  से  समर्थन  मूल्य  पर  धान  की  खरीदी  की  शुरूआत  हो  रही  है ।,4.145449918025303e-49,2.054825992942771e-45,3.8864108706989685e-115
एसडीएम  प्रियंका  सिंह  ने  गुरुवार  को  नवीन  मंडी  स्थल  पर  खोले  गए  मार्केटिग  के  धान  खरीद  केंद्र  का  निरीक्षण  किया ।,6.298747073283096e-72,2.568131916465419e-67,6.358971166163486e-134
BHU Recruitment 2019 के  लिए  कुल  भर्तियों  की  संख्या  1305 है ।,6.953042931965089e-45,1.3800625643231736e-42,2.195315768355279e-78
मस्जिद  के  सौ  मीटर  के  दायरे  में  कई  जगह  लोग  मजमा  लगाए  बैठे  रहे ।,1.4731978144748526e-52,2.964780746608705e-49,2.0952865702108092e-97
नड्डा  ने  कहा  जिस  वक्त  भारतीय  सेना  चीनी  सेना  से  मुकाबला  कर  रही  थी ।,5.338312233301131e-46,1.543145265848783e-42,3.113687556285323e-97
"एकजुट  होकर  काम  करने  पर  हम  अमेरिका  में  कभी  भी , कभी  भी , एक  बार  भी  विफल  नहीं  रहे  हैं ।",1.3531072374927687e-98,8.358671474079676e-95,2.334832013410969e-163
फतेहपुर: उत्‍ तर  प्रदेश  के  फतेहपुर  जिले  में  एक  सनसनीखेज  मामला  सामने  आया  है .,5.701451497275555e-45,1.2649623104196234e-41,1.2397272063869818e-97
वाशिंगटन .,8.313223165400539e-08,4.0139028956203496e-07,1.3108470217397038e-18
सुरभि  चंदना  ने  अपने  शो  ' नागिन  5 ' से  खूब  वाहवाही  लूटी  थी .,6.668072178830474e-55,3.480444816696924e-51,7.669565147108545e-98
चेतावनी: केवल  विनियमित  और  लाइसेंस  प्राप्त  विदेशी  मुद्रा  दलालों  FXTM प्रमोशन  और  कांटेस्ट  के  साथ  व्यापार ।,4.5688791965997026e-76,2.968357576583694e-72,1.691349641743762e-109
"उन्होंने  कहा , इंदिरा  जी  जब  झंडा  फहरा  रहीं  थीं  तो  वह  कह  रही  थीं  कि  उनका  पूरा  परिवार  देश  के  लिए  समर्पित  रहा  है ।",1.814364517212594e-96,4.436726245939463e-91,2.4777704349995884e-175
कृष्णा  और  दिशा  दोनों  ही  काफी  अच्छी  दोस्त  हैं ।,1.3527815360167038e-32,3.0470674193337593e-30,1.0715508049538312e-66
आज  आपको  अपने  कुछ  महत्वपूर्ण  कामों  को  थोड़ा  टालना  पड़  सकता  है ।,8.496388041566734e-41,8.814487336876921e-38,1.0748960588704055e-84
सरकारी  और  गैर  सरकारी  संस्थाओं  में  नौकरियां  खत्म  कर  दी  गई  हैं ।,6.4045560877720606e-37,4.627206474622217e-34,6.13177172065074e-85
वीके  सिंह  अपनी  पत्नी  के  साथ  दरगाह  में  उर्स  समापन  समारोह  में  शिरकत  करने  अजमेर  आये  थे ।,8.049677895137373e-65,6.420095339617208e-61,1.6007667679920258e-115
"दरअसल , इतिहासकारों  के  मुताबिक  बक्सर  के  राजा  राव  रामबख्श  सिंह  1857 में  आजादी  की  जंग  में  अंग्रेजों  से  पराजित  हो  गए  थे ।",9.799872899244904e-105,2.3541864187391724e-100,5.599294804159821e-164
संघ  का  मत  है  कि  लैंगिक  आधार  पर  अन्याय  नहीं  होना  चाहिए .,3.138329230941834e-42,2.21203797885575e-39,1.649036030582958e-85
शरीर  को  बनाए  रखने  कि  लिये  भोजन  ईधंन  का  काम  देता  है ।,4.064762228191019e-48,1.5317424849465084e-45,9.892055847175799e-85
कर्नाटक  मेडिकल  एसोसिएशन  के  सदस्य  व  एसीइ  सुहास  अस्पताल  के  प्रबंध  निदेशक  डॉ .,6.88248281021029e-52,8.303797584452633e-49,9.539780457728193e-92
इस  मौके  पर  युवाओं  ने  केंद्र  सरकार  से  आंतकवादी  संगठनों  और  उनके  पनाहगार  पाकिस्तान  को  जल्द  सबक  सिखाने  की  मांग  की ।,1.72909830369173e-70,3.005323186844119e-66,6.981733904999287e-140
"अलविदा , आन्ना  अंद्रेयेव्ना !",6.649990668908733e-42,6.364903432628736e-41,4.203402604120737e-49
इस  दौरान  तीन  लोगों  की  जान  चली  गयी .,5.598742816392824e-22,8.106930406627058e-20,3.97446607305153e-61
"दरवाजा  पत्ती  की  समग्र  सतह  चिकनी  और  चिकनी  है , कोई  छेद  नहीं , कोई  धूल  नहीं , साफ  करने  में  आसान ।",8.837320849781963e-150,5.693560417834166e-146,1.2916435897685183e-181
दिल्ली  की  एक  अदालत  ने  किसानों  के  प्रदर्शन  से  जुड़े  टूलकिट’ मामले  Toolkit Case में  आरोपी  निकिता  जैकब  की  अग्रिम  जमानत  पर  9 मार्च  को  सुनवाई  करने  का  फैसला  किया  है .,1.3367492660668319e-104,2.821954813981233e-98,3.0195844998885106e-201
"सभी  अधिकारी , संबंधित  विभाग  के  मंत्री  और  आदिवासियों  के  अधिकारियों  के  लिए  लड़  रहे  लोगों  के  साथ  बैठ  रहे  हैं .",8.237292108331251e-78,5.595418938325726e-74,8.867978190875395e-152
क्योंकि  दिनभर  आपकी  बॉडी  किसी  न  किसी  एक्टिविटी  में  बिजी  रहती  है  जो  वॉर्मअप  करने  जैसा  ही  है ।,1.594879416739114e-72,1.2325800796965996e-68,2.608488778675753e-121
कुछ  दिन  पहले  कंगना  ने  कहाकि  अगर  करणी  सेना  ने  मणिकर्णिका  को  नुकसान  पहुंचाने  की  कोशिश  की  तो  वह  सबको  बर्बाद  कर  देंगी ।,7.435319474739726e-83,1.128728439450634e-77,2.9236511235447117e-152
"दरअसल , काजोल  के  एक  फैन  ने  पूछा  था  कि  क्या  अगर  वो  अपनी  लाइफ  में  अजय  देवगन  से  नहीं  मिली  होतीं  तो  क्या  शाहरुख  से  शादी  कर  लेतीं ?",6.874538672557486e-122,8.91936453837579e-116,1.8819350628606368e-201
नई  दिल्ली ।,3.750671791073825e-05,0.00026192285887677584,3.2850412303519055e-24
उन्होंने  बताया  कि  अगर  तीन  चार  दिनों  तक  लगातार  बारिश  का  दौर  चलता  है  तो  इससे  मानसून  के  कमजोर  पड़ने  की  संभावना  बलवती  हो  जाती  है ।,8.062403008876789e-78,5.707725623639932e-72,6.754504010696104e-170
पैरा  खेल  में  जब  से  उतरा  हूं  तब  से  लेकर  अब  तक  कोच  डॉ .,6.078124764015116e-53,1.4240605173078666e-49,8.083443891071285e-98
यह  सब  एक  संयुक्त  परिवार  की  तरह  होगा  और  इसके  बाद  दोनों  तरफ  की  परेशानियां  खत्म  हो  जाएंगे ।,1.422398899345256e-53,1.9800630295479504e-49,1.0524960938709128e-121
"घायलों  की  संख्या  11 , 500 से  ज्यादा  है .",1.3717649145249535e-45,6.598580399705683e-44,5.2652004423661656e-79
घटना  सुबह  चार  बजे  के  करीब  की  है ।,4.6307427942671715e-24,3.0406855053934475e-22,2.584375127325698e-60
ये  किताब  बेस्ट  सेलर  बन  गई  है .,8.281765327511858e-27,6.044826217851623e-25,5.744954720605137e-55
सत्यमेव  जयते  के  पहले  सीजन  के  बाद  आमिर  खान  को  लगातार  जान  से  मारने  की  धमकियां  मिलने  लगी  थीं ।,1.5787559186189555e-66,4.4120079081687815e-62,8.702703578441435e-128
सामान्यतः  इस  प्रक्रिया  में  प्रचलित  पुरानी  मुद्रा  की  जगह  नई  मुद्राएं  लाई  जाती  हैं ।,3.546660231579147e-59,4.9525873230077415e-56,3.5204094664927457e-97
.,0.022127826190613667,0.05383795865245194,1.70363380536339e-12
लोग  सड़कों  पर  आकर  हिंसा  कर  रहे  हैं ।,3.519036833102758e-25,2.835766294882046e-23,1.7694633261808587e-60
हॉस्पिटल  की  यह  पहली  गलती  नहीं  है .,6.003502007830941e-24,2.8481787664848384e-22,5.48828636750453e-55
साथ  ही  धार्मिक  स्थलों  पर  गाना  गाने  की  भी  अनुमति  नहीं  दी  गयी  है .,7.936522840064094e-42,1.1323048160871893e-38,1.2093681051851897e-97
इसे  अमल  करने  में  दिक्कत  होती  है .,1.128522364432208e-21,6.804556671283148e-20,5.448220399465451e-55
किसानों  के  हितों  की  सुरक्षा  के  लिए  सहकारी  बैंक  का  भरोसा  बेहद  जरूरी  है ।,7.397369201801314e-42,5.761011970151285e-39,1.140850896760034e-96
लोगों  ने  इसकी  सूचना  पुलिस  को  दी ।,8.858413812963153e-18,4.2247627144488083e-16,1.1185840203027046e-54
डैनी  बॉलीवुड  के  एक  ऐसे  कलाकार  रहे  जिन्होंने  अपनी  नायक  और  खलनायक  दोनों  किरदारों  से  लोगों  को  अपना  दीवाना  बनाया ।,1.6428468481430643e-81,4.666619196845972e-77,5.967976676584684e-134
किशोरियों  को  माहवारी  स्वच्छता  की  जानकारी  पहले  से  ही  देना  शुरू  करने  के  लिए  माताओं  को  प्रेरित  करें ।,4.683176252604892e-61,3.0572303883293465e-57,1.9009788157174669e-121
"हमारे  नेताओं  का , बुद्धिजीवी  वर्ग  का  और  मीडिया  का  ध्यान  इन  मुद्दों  से  क्यों  भटक  जाता  है ?",1.5483808224294821e-83,1.3665934872762402e-79,2.2019925182163843e-134
यह  वेयर  2.0 प्लेटफार्म  पर  बेस्ड  है  साथ  ही  इसमें  बिल्ट - इन  GPS और  हार्ट  रेट  डिटेक्शन  सिस्टम  के  साथ  आता  है .,2.241401266474058e-89,1.4323803407686284e-84,2.273444502347594e-152
वह  शिकायत  लेकर  थाना  सिकंदरा  पहुंचे  तो  वहां  से  घटनास्थल  थाना  हरीपर्वत  बता  दिया ।,5.711079319738013e-55,2.0855317802889217e-51,2.2968029878980094e-97
बोलने  और  सुनने  में  पूरी  तरह  से  अक्षम  नसीमा  बेगम  की  खुद  की  माली  हालत  ज्यादा  ठीक  नहीं  है .,1.2532624909136187e-70,1.6563223629926022e-66,3.954928343315002e-128
अमेरिका  सरकार  के  अफगान  सुलह  मामलों  के  विशेष  प्रतिनिधि  जालमे  खलीलजाद  ने  कहा  कि  दोनों  की  वार्ता  में  अहम  प्रगतियां  मिली  हैं ।,1.2317383589815444e-83,2.974735266297101e-79,9.731631821018132e-146
मेट्राे  रेल  का  मुख्यालय  दीक्षाभूमि  के  सामने  तैयार  हो  रहा  है ।,3.824852301449088e-44,5.3276822041860846e-42,1.570310572726531e-78
पहले  कुछ  रिपोर्ट्स  में  दावा  किया  गया  था  कि  हेसन  ने  भारत  के  अलावा  पाकिस्तान  और  बांग्लादेश  के  प्रशिक्षक  के  लिए  भी  आवेदन  किया  था ।,1.1295191706003753e-73,5.708563500612948e-69,6.160718223466344e-164
इस  पूरे  क्षेत्र  में  भी  बाढ़  होने  से  यहां  के  वन्यप्राणी  खुद  ही  सुरक्षित  स्थानों  पर  पहुंच  गए  हैं ।,1.2823843352322037e-56,9.161382320959943e-53,1.9109836918953107e-127
खुलेआम  देश  का  अपमान  किया  गया .,2.705543083037087e-22,9.80349022202404e-21,5.122575565299549e-49
देशी  शराब  की  दुकान  सूनसान  स्थान  पर  थी ।,6.328490887044464e-30,6.512177807256306e-28,9.21525641915048e-61
मैंने  संसद  में  जब  सरकार  से  पूछा  तो  पता  चला  कि  पिछले  8 साल  में  सबसे  ज्यादा  बेरोजगारी  अभी  है ।,4.008670372437902e-62,1.1517771793255153e-57,1.7304135181833772e-133
"कसन  गांव  के  सरपंच  रमेश  सिंह  चौहान  ने  कहा , ' हम  कंपनी  की  मदद  और  स्थिति  को  सामान्य  बनाने  के  लिए  जितनी  मदद  संभव  होगी , करेंगे । '",1.4101242742641746e-136,3.7607371613783455e-131,6.198119639896636e-213
उसे  और  उसके  दोस्तों  को  घरातियों  ने  रोका  तो  मारपीट  शुरू  कर  दी ।,2.924242099219883e-46,2.66186104725299e-43,2.9242465759004423e-91
हनुमान  जयंती  के  मौके  पर  आप  घर  पर  मोतीचूर  के  लड्डू  बनाकर  भोग  लगा  सकते  हैं .,1.6766645927823553e-57,8.988315375306863e-54,6.267338054974827e-110
"उन्होंने  कहा , हमारे  देश  में  ऐसे  कई  कानून  हैं , जिनकी  आज  कोई  प्रासंगिकता  नहीं , कोई  उपयोग  नहीं  है ।",4.882122003690535e-120,2.1748391181308095e-116,7.239958009996443e-175
जल्द  ही  अभ्यर्थियों  का  चयन  भी  कर  लिया  जाएगा ।,1.7115296440126186e-27,2.7992636722188586e-25,7.018909681202302e-67
टीकाकरण  हेतु  48 चिकित्सीय  टीम  बनायए  गए  हैं ।,3.3977090973519513e-38,2.5652477184867382e-36,1.408196807425432e-60
दुनिया  का  सबसे  पवित्र  रिश्ता  होता  है  भाई - बहन  का ।,4.992039491610239e-38,2.2210153882124724e-35,4.304655572254361e-79
बाद  में  अन्य  लोग  भी  जुड़ने  लगे  और  अब  दर्जनों  लोग  छठ  पूजा  कर  रहे  हैं ।,5.408072503764912e-52,1.8760660178982706e-48,3.0416719750316363e-109
पटना .,1.8440287557405358e-06,8.825142308240896e-06,1.316288909828775e-18
"सीपीएम  के  एक  युवा  कार्यकर्ता  कहते  हैं , "" ये  कहना  सही  नहीं  है  कि  हम  राज्य  से  मिट  चुके  हैं .",1.3027181532808473e-95,1.426154551763415e-91,5.979951455771829e-158
हरिद्वार  में  21 जून  को  गंगा  और  योग  गंगा  की  धारा  एक  साथ  लोगों  को  प्रवाहित  होती  हुई  दिखाई  देगी ।,1.3101611046245444e-72,3.771571863511074e-68,5.748616176131471e-134
पिछले  दिनों  निजी  कंपनी  के  एक्सपर्ट  ने  इसको  तैयार  करने  के  लिए  काफी  मशक्कत  की  है ।,1.1460871111835026e-48,2.7393566994985105e-45,9.054781253900072e-109
उसने  पुलिस  को  बताया  कि  उसका  मकसद  कर्ज  से  भागकर  जाना  नहीं  था ।,1.910802867027286e-43,1.3370745402517284e-40,4.0297755273955677e-91
्र .,3.6807571940240654e-07,1.7876936523991358e-06,1.3105781558605861e-18
वहीं  कई  स्थानों  पर  बड़े - बड़े  ल्हासे  गिरने  से  आवाजाही  में  दिक्कतें  पेश  आ  रही  हैं ।,3.0723750936801703e-56,2.6144803820852787e-52,2.0822643035702007e-115
जहां  एक1 1 साल  का  बच्चा  रिक्शा  चला  रहा  है ।,1.198565027163604e-37,2.1263120487199944e-35,1.8936691194350877e-72
प्रखंड  प्रमुख  ने  यह  भी  कहा  कि  लोग  ट्रैक्टर  पर  उनके  सामने  लकड़ी  लाद  कर  ले  जा  रहे  थे ।,1.2520922262300827e-58,1.6335003032589456e-54,1.1389678398653985e-127
समय - समय  पर  किए  जाने  वाले  कार्यो  की  उपयोगिता  प्रमाणपत्र  भी  जमा  करवाएं ।,2.7503163926198406e-50,7.029776924297987e-47,2.0730090722975435e-97
"प्लास्टिक  की  थैलियों  या  प्लास्टिक  के  डिब्बे  में  खाना  खाने  से  प्लास्टिक  के  साथ  ही  हमारे  शरीर  में  कई  हानिकारक  केमिकल  पहुंच  जाते  हैं , जो  हार्मोस  को  असंतुलित  कर  देते  है ।",1.415867092943687e-135,1.622685354028357e-129,2.589033651891196e-218
एक  रात  वे  शाही  महल  बहुत  सुन्दर  तरीके  से  सजा  हुआ  था ।,9.582781941196567e-47,1.1628706200536232e-43,4.4531885289051105e-85
लेकिन  क्या  आपने  सोचा  है  कि  क्या  होगा  अगर  एक  स्मार्टफोन  से  दूसरा  स्मार्टफोन  वायरलेस  चार्ज  किया  जा  सकता  है ?,2.641293403958637e-67,1.6420147507822005e-62,1.4678793426971727e-134
"उदाहरण  के  लिए; अमेरिका , दक्षिण  अफ्रीका , रूस  आदि  के  संविधानों  में  इस  सिद्धान्त  का  समावेश  किया  गया  है ।",8.126853066124581e-107,1.2735034226386966e-103,5.7557117263032714e-157
पूर्व  राष्‍ ट्रपति  रहे  बाइडेन  ने  अपनी  टीम  में  कई  भारतीयों  को  अहम  पद  से  नवाजा  है  और  ऐसे  में  भारत  के  साथ  उनका  कनेक्‍ शन  और  ज्‍ यादा  गहरा  हो  गया  है .,4.716006749381291e-108,2.6086851506845232e-101,3.4746995893633e-213
उसे  वेंटीलेटर  पर  रखा  गया  था ।,1.2964213098706505e-18,4.9234683703519146e-17,1.712974246958826e-48
परीक्षा  के  दौरान  सचल  दस्ता  की  टीम  सूरज  बाबा  उच्चत्तर  माध्यमिक  विद्यालय  देवकली  नवानगर  परीक्षा  केंद्र  पर  पहुंची ।,4.575751061992468e-76,5.984067390017804e-72,9.368106105083933e-122
"इस  तरह  के  अल्प  जमा , यह  भी  मिनि  या  माइक्रो  खातों  कहा  जाता  है ।",1.4213424082806024e-73,3.428929996161649e-71,1.2033329833482724e-114
"मिंट’ की  एक  रिपोर्ट  के  मुताबिक , इस  बेमेल  आंकड़े  के  चलते  लोगों  को  धड़ाधड़  नोटिस  मिल  रहे  हैं .",6.318829012834516e-87,9.414708298175747e-84,6.422710407343847e-140
केरल  बाढ़  पीड़ितों  की  सहायता  के  लिए  पंजाब  एवं  हरियाणा  हाईकोर्ट  ने  एक  महत्वपूर्ण  कदम  उठाया  है .,1.396764106610989e-53,1.5468390438772242e-49,9.828862938330714e-116
फिर  उतारकर  ऐसे  बर्तन  में  दाल  दें  जिसमें  ठंडा  पानी  भरा  हो ।,9.344146327485603e-56,8.052285095574056e-53,3.1987701343212396e-85
विभाग  ने  कलेक्टरों  एवं  जिला  दंडाधिकारियों  द्वारा  घोषित  कोविड - 19 प्रभावित  कंटेनमेंट  जोन  की  सूची  भी  जारी  की  है ।,5.894919249583868e-72,1.4099540173091498e-67,1.8287725628344214e-133
जिससे  उनको  दिक्कत  होती  है ।,8.525815794704119e-17,2.713432295340148e-15,4.838359820130871e-42
"बजट  में  आठ  फीसदी  आर्थिक  वृद्धि  दर  की  बात  कही  गई  है , जो  समझ  में  नहीं  आता  है ।",2.8307945133110534e-74,2.2435680465294782e-70,3.8353973851409775e-139
.,0.022127826190613667,0.05383795865245194,1.70363380536339e-12
रतलाम ।,4.3800523362883695e-07,1.8755291664820615e-06,3.6615268167426644e-18
तभी  अचानक  शोरूम  के  तृतीय  तल  पर  आग  लग  गई ।,6.612063180126243e-38,2.5112011625218955e-35,5.523645394491606e-73
परिवार  के  सहयोग  से  ही  कार्यक्षेत्र  में  आपका  प्रदर्शन  अच्छा  होगा ।,2.244954200000804e-36,8.635028632356699e-34,4.496831725846076e-79
उन्होंने  बताया  कि  कई  केंद्रों  पर  टीकाकरण  अभी  भी  जारी  है  और  हम  आज  8 लाख  का  आंकड़ा  पार  कर  सकते  हैं ।,2.470316118873829e-58,1.504174931210926e-53,1.1232695816974157e-145
"वीरपाल  सिंह  ने  आरोप  लगाया  है  कि  क्षेत्र  में  कई  जगह  मिट्टी  का  खनन  हो  रहा  है , जिसके  वह  खिलाफ  हैं ।",4.941296835556602e-85,8.064825898206225e-81,1.8970022121067178e-157
"खबरों  की  मानें  तो  इस  फिल्म  में  शाहरूख  खान  मुख्य  किरदार  में  हैं , लेकिन  अभी  तक  इसकी  आधिकारिक  पुष्टि  नहीं  की  गई  है ।",2.2896236380967653e-86,1.3899951622014932e-81,1.348980599098263e-169
शाम  होते  हाते  सर्दी  बढती  चली  गई  और  लोगो  का  घरों  से  निकलना  दूभर  हो  गया ।,2.2688195374781344e-62,9.344726174944305e-59,1.6638401348645658e-109
"जिससे  आसपास  के  क्षेत्र  में  दहशत  फैल  गयी , जिस  समय  सिलेंडर  फटा  तो  आसपास  भूकंप  की  तरह  कंपन  महसूस  किए  गए ।",2.2574261175481204e-97,1.5517608875078523e-92,6.373479231686219e-158
पिछले  साल  निगम  ने  करीब  80 हजार  टन  कच्चा  जूट  खरीदा  था ।,3.205596251963278e-45,4.6986948035196784e-42,4.1697847678379126e-85
इसके  चलते  कई  जगहों  पर  यातायात  भी  प्रभावित  हुआ  है ।,1.7487424158177147e-27,4.95613983453743e-25,1.8608774738039296e-72
"बलवीर  सिंह  चौहान , मैनेजिंग  ट्रस्टी  मुंबई  जितेंद्र  सिंह  कुशवाह  ने  भी  शुभकामनाएं  दी ।",7.19616100785837e-73,7.694950854691877e-70,3.418238726564554e-109
आईपीएस  बनकर  लखनऊ  में  2 साल  तक  अंडर  ट्रेनी  एएसपी  तैनात  रहीं .,2.4285317158386906e-55,3.825872829603156e-52,1.118929230023672e-85
महागठबंधन  की  अभी  तक  स्थिति  स्‍ पष्‍ ट  नहीं  है ।,1.262335538294071e-34,3.9510922946226125e-32,1.6717881880903525e-72
"रश्मि  सिंह , डा .",1.7449032840653377e-34,1.6324438816242445e-33,1.0719431189503183e-48
स  और  एम .,8.743952902847561e-14,1.0130635261666443e-12,8.396125170525119e-31
"एक  वीडियो  संबोधन  केे  माध्‍ यम  से  जिलाधिकारी  राजेश  नरवेकर  ने  कहा  कि  गैर - नियंत्रण  क्षेत्रों  में  छूट  दी  जाएगी  और  ठाणे  ग्रामीण , नगरपालिका  और  नगर  पंचायत  की  सीमा  में  आने  वाले  इलाकों  में  राज्य  सरकार  के  दिशा - निर्देश  लागू  होंगे ।",3.606733010608032e-167,2.7574938032452755e-158,7.441215559578876e-292
बिष्टुपुर  स्थित  गोपाल  मैदान  में  सुबह  क्0 से  लेकर  रात  क्0 बजे  तक  गेम्स  और  एक्टिविटीज  का  दौर  चलता  रहा .,4.360713812156816e-84,2.7848182187801715e-79,1.9437846669200217e-134
लोकसभा  चुनाव  में  भाजपा  ने  भारी  जीत  दर्ज  की  है .,9.488281004914407e-27,1.7616295989374323e-24,2.903555844092891e-73
मैंने  लोगों  की  परवाह  नहीं  की ।,6.837884213023018e-19,1.625666530101738e-17,1.397014645679972e-48
उन्हें  गिरफ्तार  करने  के  बाद  यूएस  मार्शल्स  सर्विस  ःयूएसएमएसः  को  सौंप  दिया  गया  था ।,1.804051755441634e-47,1.525258215289514e-44,4.5754314530468784e-97
वन  रेंज  अधिकारी  गोपाल  सिंह  बिष्ट  एवं  फारेस्टर  खीमानंद  खंडूडी  ने  बताया  कि  शनिवार  से  वन  विभाग  ने  अलग - अलग  स्थानों  पर  पिंजरे  लगाए  हैं ।,2.4892082142343515e-93,1.867497773783798e-87,3.364514202060121e-170
